Name,Postcode,Phone number,Website,Email,Found on page
Fern Croft,GL1 3DS,1452505803,https://www.newbeginningsglos.co.uk,,
Fern Court,GL2 9QB,1452730626,https://www.newbeginningsglos.co.uk,,
Westwood Residential Care Home,PR7 1LF,1257264626,https://www.westcliffehomes.co.uk,enquiries@westcliffehomes.co.uk,https://www.westcliffehomes.co.uk/contact
Portland College,NG18 4TJ,1623499111,https://www.portland.ac.uk,college@portland.ac.uk,https://www.portland.ac.uk
Amberley House - Plymouth,PL7 2HJ,1752336960,https://www.amberleyhousecare.co.uk,,
Cornmill Nursing and Residential Care Home,PR3 1RA,1995606446,https://www.cornmill.com,,
People in Action - Four Gables,CV37 0QE,1789204615,https://www.people-in-action.co.uk,,
People in Action - Barnfield,CV35 0EY,1926640521,https://www.people-in-action.co.uk,,
Compass Care - South Park,HD1 4HT,1484315551,https://www.compasscarehomes.co.uk,,
Holme Farm Residential Home,DN20 0RG,1652688755,https://www.holmefarmatelsham.co.uk,,
West Heanton - Residential Home,EX21 5PJ,1409281754,https://www.westheanton.co.uk,enquiries@westheanton.co.uk,https://www.westheanton.co.uk
Riccall House Care Home,YO19 6QD,1757248586,https://www.riccallhouse.co.uk,care@riccallhouse.co.uk,https://www.riccallhouse.co.uk
The Towans Care Home,TA8 2EZ,1278788998,https://www.towans.co.uk,manager@towans.co.uk,https://www.towans.co.uk
Manor Residential Home (Arnold) Limited,NG5 8FB,1159535577,https://www.themanorcarehome.co.uk,care@themanorcarehome.co.uk,https://www.themanorcarehome.co.uk
Harewood Park,ST10 2EE,1538756942,https://www.harewoodparkcare.com,,
Hazelwood Care Home,DA3 7PW,1474573800,https://www.hazelwoodcarehome.com,info@hazelwoodcarehome.com,https://www.hazelwoodcarehome.com
Oaktree Lodge Residential Home,BS21 7RZ,1275873171,https://www.oaktreelodge.co.uk,,
Abbey Lea Care Home,YO8 5JP,1757213811,https://www.abbeyleacarehome.co.uk,,
Westwood Care Home,YO8 9BT,1757709901,https://www.westwoodcarehome.co.uk,,
The Hailey Residential Care Home,CT6 6AU,1227742366,https://www.all-about-care.co.uk,,
Wimbledon House Residential Care Home,CT6 8SD,1227370909,https://www.all-about-care.co.uk,,
Conifers Nursing Home,FY6 9EP,1253701777,https://www.coniferscare.com,,
Yoakley House Care Home,CT9 4AH,1843223652,https://www.michaelyoakley.com,,
Burridge Farm,EX17 4EL,1363775167,https://www.autismcare.co.uk,creedycourt@autismcare.co.uk,https://www.autismcare.co.uk
Blyth Country House Care Home,S81 8DU,1909212137,https://www.blythcountryhouse.uk,admin@blythcountryhouse.uk,https://www.blythcountryhouse.uk
Sowerby House,YO7 1JP,1845525986,https://www.wecaregroup.co.uk,,
Bradfield Residential Home,CT14 7PW,1304360960,https://www.bradfieldresidentialhome.co.uk,manager@bradfieldresidentialhome.co.uk,https://www.bradfieldresidentialhome.co.uk
Cherryfield House,SK3 9QZ,1614741787,https://www.swanvale.com,,
Franciscan Convent Blackburn,BB1 8BB,125453962,https://www.fmsj.org.uk,,
Burnside Court,TQ3 2AA,1803551342,https://www.burnsidecourt.co.uk,burnsidecourt@btconnect.com,https://www.burnsidecourt.co.uk
The Spinney Residential Home,LS12 3QH,1132792571,https://www.spinneyresidentialhome.co.uk,,
St Cecilia's Care Home,YO12 5BN,1723503111,https://www.stcecilias.co.uk,A.Padgham@stcecilias.co.uk,https://www.stcecilias.co.uk
Blackmoor,B33 0PE,1218243200,https://www.exemplarhc.com,referrals@exemplarhc.com,https://www.exemplarhc.com
Arden Lodge Residential Care Home for Elder Adults,B27 6QG,1217067958,https://www.lindale-homes.co.uk,,
Whitelow House Nursing Home,LA4 6AA,1524411167,https://www.whitelowhouse.co.uk,info@whitelowhouse.co.uk,https://www.whitelowhouse.co.uk
Chesterberry,B24 0EA,1213862290,https://www.bid.org.uk,bass@bid.org.uk,https://www.bid.org.uk
Abbey Lodge Residential Home,CT21 5QP,1303265175,https://www.abbeyresthome.co.uk,info@placefarmhouse.co.uk,https://www.abbeyresthome.co.uk
Herons Lea Residential Home Limited,EX39 3PT,1237476176,https://www.heronslea.co.uk,enquiries@heronslea.co.uk,https://www.heronslea.co.uk
Linkfield Court (Bournemouth) Limited,BH1 3QG,1202558301,https://www.linkfieldcourt.co.uk,,
The Firs Residential Care Home,NG14 7BS,1159665055,https://www.thefirslowdham.co.uk,info@thefirslowdham.co.uk,https://www.thefirslowdham.co.uk
Victoria Care Home,S80 2BJ,1909476416,https://www.dukerieshealthcare.co.uk,Accounts@dukerieshealthcare.co.uk,https://www.dukerieshealthcare.co.uk/contact
The Ridings Care Home,B35 7NR,1217488770,https://www.dukerieshealthcare.co.uk,,
Sutton Village Care Home,HU7 4TA,1482707085,https://www.suttonvillagecare.co.uk,,
Lupin House,CV10 7SZ,7815896973,https://www.pakstrust.com,,
Tulip Gardens,B29 5BW,1214783505,https://www.newoutlookha.org,,
Silver Birch,B24 0AR,1212502067,https://www.newoutlookha.org,,
Bradwell Hall Nursing Home,ST5 8RQ,1782636935,https://www.bradwellhall.com,info@bradwellhall.com,https://www.bradwellhall.com
Oakwood Care Home,B24 8QJ,1213738476,https://www.oakwoodresthome.co.uk,,
Wolston Grange,CV23 9HJ,2476542912,https://www.pinnaclecare.co.uk,info@pinnaclecare.co.uk,https://www.pinnaclecare.co.uk
Manor House,CV22 7QH,1788814734,https://www.pinnaclecare.co.uk,info@pinnaclecare.co.uk,https://www.pinnaclecare.co.uk
The Red House,CV22 6HS,1788817255,https://www.pinnaclecare.co.uk,info@pinnaclecare.co.uk,https://www.pinnaclecare.co.uk
The Willows Care Home,ST11 9JG,1782399411,https://www.thewillowscarehome.com,care@thewillowscarehome.com,https://www.thewillowscarehome.com
Leahyrst Care Home,S6 3NA,1142722984,https://www.silver-healthcare.co.uk,impallari@gmail.com,https://www.silver-healthcare.co.uk
Fourways Residential Home,EX10 8RW,1395513932,https://www.fourways-sidmouth.co.uk,managers@fourways-sidmouth.co.uk,https://www.fourways-sidmouth.co.uk
Longhope Manor,GL17 0LL,1452830291,https://www.distinctivecare.co.uk,,
Meadowcroft Residential Care Home,WV10 9TY,1902307170,https://www.sclcare.co.uk,,
Woodlands Gate Rest Home,DY9 0RS,1562885546,https://www.sclcare.co.uk,,
The Millfield,CA12 4HB,1768772099,https://www.livingdevelopments.com,info@livingdevelopments.com,https://www.livingdevelopments.com
Greenacres Care Home,LN7 6QY,1472851989,https://www.greenacrescarehome.org.uk,,
Cheddle Lodge,SK8 1BB,1614285189,https://www.stockportcp.co.uk,enquiries@supportability.org.uk,https://www.stockportcp.co.uk/contact
Moorlands Residential Home,TA16 5NF,146074425,https://www.moorlands-care.co.uk,,
Oakdene Nursing Home,BH21 6RB,1202813722,https://www.oakdenecare.co.uk,info@oakdenecare.co.uk,https://www.oakdenecare.co.uk
Bowbrook House,SY3 5BS,1743247071,https://www.bowbrookhouse.co.uk,,
Renaissance Residential Home,TQ1 3JE,1803201513,https://www.renaissancecare.net,,
The Willows,BA12 9JN,1985215757,https://www.autonomygroup.net,enquiries@autonomygroup.net,https://www.autonomygroup.net/contact
The Oaks,WR14 1ET,1684572079,https://www.autonomygroup.net,enquiries@autonomygroup.net,https://www.autonomygroup.net/contact
Lime Tree House,M33 4RZ,1619737956,https://www.limetreehouse.org.uk,admin@limetreehouse.org.uk,https://www.limetreehouse.org.uk
North Ferriby Nursing Home,HU14 3JZ,1482634782,https://www.northferribynursinghome.co.uk,info@northferribynursinghome.co.uk,https://www.northferribynursinghome.co.uk
Porthgwara Nursing Home,TR12 6TG,1326280307,https://www.porthgwaranursinghome.co.uk,,
Wellington House Nursing Home,BD18 3LU,1274531244,https://www.wellingtonhousenursinghome.co.uk,info@wellingtonhousenursinghome.co.uk,https://www.wellingtonhousenursinghome.co.uk
Lincolnshire House Association,DN17 1AF,1724844168,https://www.lincshouse.com,,
Aldbourne Nursing Home,SN8 2DW,1672540919,https://www.aldbournenursinghome.co.uk,,
Conway House,B68 9LH,1215521882,https://www.conwayhouse.org.uk,,
Seymour House (Hartlepool) Limited,TS25 1DJ,1429863873,https://www.beaumontsupportedliving.co.uk,,
Twelve Trees Residential Care Home,S7 1LW,1142555155,https://www.twelvetreesresidential.co.uk,,
Alexandra House - Bristol,BS4 2PN,1179778423,https://www.aspergercare.co.uk,info@alexandrahomes.co.uk,https://www.aspergercare.co.uk
Ash View House,BS15 9SH,1179602665,https://www.aspergercare.co.uk,info@alexandrahomes.co.uk,https://www.aspergercare.co.uk
Magdalene House,BB1 8AP,1254268880,https://www.magdalenehouse.co.uk,,
Ruskin Lodge,WA10 6AW,174420010,https://www.pilkingtonfamilytrust.com,enquiries@pilkingtonfamilytrust.com,https://www.pilkingtonfamilytrust.com/contact
Headonhey,M33 5AH,1619693527,https://www.stockdales.org.uk,enquiries@stockdales.org.uk,https://www.stockdales.org.uk
Hayling Road,M33 6GW,1619734306,https://www.stockdales.org.uk,enquiries@stockdales.org.uk,https://www.stockdales.org.uk
Ashton Lane,M33 5PA,1619620978,https://www.stockdales.org.uk,enquiries@stockdales.org.uk,https://www.stockdales.org.uk
Redcourt,SK13 8JH,1457852687,https://www.stchristopherstrust.org,,
Hill House,DE55 7JP,1773471055,https://www.cimacare.co.uk,info@cimacare.co.uk,https://www.cimacare.co.uk
The Orchard Care Home,NG15 7TJ,1159527102,https://www.theorchardcarehome.com,,
Fairview Farm,NG31 8RJ,1476567600,https://www.granthammencap.co.uk,,
Warren Lodge,FY5 3HB,1253978936,https://www.oaktreesupport.co.uk,info@oaktreesupport.co.uk,https://www.oaktreesupport.co.uk
Chestnuts Retirement Home,NG34 9DE,1526832174,https://www.chestnutsruskington.co.uk,chestnutsretirementhome@gmail.com,https://www.chestnutsruskington.co.uk/about
Birkdale Lodge,FY2 0ES,,https://www.oaktreesupport.co.uk,info@oaktreesupport.co.uk,https://www.oaktreesupport.co.uk
Blenheim Lodge,TA24 5QB,1643703588,https://www.blenheimlodgeminehead.co.uk,,
The Grange Care Home,CT19 5JB,1303252394,https://www.ashwoodhealthcare.co.uk,cumbriahouse@ashwoodhealthcare.co.uk,https://www.ashwoodhealthcare.co.uk/contact
Martha House,HR1 1UB,1432279314,https://www.marthatrusthereford.co.uk,user@domain.com,https://www.marthatrusthereford.co.uk
Avalon Care Home,PR8 1LW,1704541203,https://www.avalon-care.co.uk,,
Weston House,ST3 6HD,1782343818,https://www.westonhousestoke.co.uk,,
Freedom Care Limited - 68 Conway Drive,LE12 9PP,1509557887,https://www.freedomcare.org,,
Vaughan Lee House,TA19 0EX,146052077,https://www.vaughanleehouse.co.uk,,
Nightingale House,SW12 8NB,2086733495,https://www.nightingalehouse.org.uk,,
Danmor Lodge Limited,DT4 7QH,1305775462,https://www.danmorlodge.com/,,
The Chace Rest Home,WR14 4JY,1684561813,https://www.thechace.com,,
The Maples Residential Home,ST5 8QX,1782636129,https://www.themaplesresidentialhome.co.uk,,
Long Close Retirement Home,BH13 6DQ,1202765090,https://www.longclosecare.co.uk,,
Southview Lodge Residential Care Home,PR4 6SQ,1772812566,https://www.svl-care.co.uk,manager@svl-care.co.uk,https://www.svl-care.co.uk
The Mount,DE13 8PH,1543472081,https://www.rebeccahomes.co.uk,,
Market Place,GL16 8AA,1594834595,https://www.stepasidecare.com,,
Richmond Residential Home,CH45 7QW,1516393050,https://www.richmondresidentialhome.co.uk,,
Field House,BS7 0DL,1179690990,https://www.bristolcarehomes.co.uk,beech@bristolcarehomes.co.uk,https://www.bristolcarehomes.co.uk/contact
Beth Ezra,CR8 3DB,2086687116,https://www.bethezra.co.uk,admin@bethezra.org,https://www.bethezra.co.uk
Almond Villas,BB2 6EX,1254681243,https://www.almond-villas.co.uk,,
The Willows,TF7 5AT,1952684971,https://www.prokare.co.uk,enquiries@prokare.co.uk,https://www.prokare.co.uk
The Limes,TF2 8DA,1952402295,https://www.prokare.co.uk,enquiries@prokare.co.uk,https://www.prokare.co.uk
The Drive,DA14 4ER,2083090440,https://www.drivecarehomes.co.uk,info@thedrivecarehomesltd.org.uk,https://www.drivecarehomes.co.uk
Churchfields Nursing Home,E18 2RB,2085592995,https://www.churchfieldscare.co.uk,churchfields.nursinghome@nhs.net,https://www.churchfieldscare.co.uk
Abbeyfield Care Home Clitheroe,BB7 2NH,1200442550,https://www.abbeyfieldcarehomeclitheroe.org,,
The Coach House Nursing Home,HG4 5BQ,1765600541,https://www.coachhouse-nh.co.uk,admin@coachhouse-nh.co.uk,https://www.coachhouse-nh.co.uk
Alpine Lodge,S36 1AD,1142888226,https://www.highgatecare.co.uk,,
Flexi Coventry Limited,CV7 9AJ,2476682968,https://www.flexicoventry.co.uk,Felix.marufu@flexicoventry.co.uk,https://www.flexicoventry.co.uk
Beaman House,CV11 6JZ,2476742205,https://www.pakstrust.com,,
Hatfield House,CV7 9AS,2476362326,https://www.pakstrust.wixsite.com/website-1/our-homes,,
Cardell House,BS15 1ER,1179674647,https://www.ritzicarehomes.co.uk/,info@ritzicarehomes.co.uk,https://www.ritzicarehomes.co.uk
Nutley Lodge Care Home,PL9 8DA,1752402024,https://www.nutleylodge.co.uk,,
Stonebow House Residential Home,WR10 2DY,1905840245,https://www.stonebowhouse.co.uk,stonebow@amber-group.co.uk,https://www.stonebowhouse.co.uk
Westerley Residential Care Home for the Elderly - Minehead,TA24 5JB,1643702066,https://www.lwpt.org.uk,lwptoffice@lwpt.org.uk,https://www.lwpt.org.uk
Spencefield Grange,LE5 6SD,1162418118,https://www.kirklandscaregroup.co.uk,enquiries@kirklandscare.co.uk,https://www.kirklandscaregroup.co.uk
Meadow's Court,LE2 8ND,1162248888,https://www.kirklandscaregroup.co.uk,enquiries@kirklandscare.co.uk,https://www.kirklandscaregroup.co.uk
Saltwood Care Centre,CT21 5UQ,1303262421,https://www.hythecare.com,admin@betsyclarahouse.com,https://www.hythecare.com
Peacehaven,PR9 7PD,1704227030,https://www.peacehavenhouse.com,,
Roxton Nursing Home,B72 1LY,1213542621,https://www.roxton.biz,admin@roxton.biz,https://www.roxton.biz
Pinewood Residential Home,EX9 6JP,1395446161,https://www.pinewoodonline.co.uk,,
Anderson Close,WA2 0PG,1925819596,https://www.communitycarematters.co.uk,,
Sycamore Rise Residential Care Home,BB8 7EF,1282864209,https://www.crystalcarehomes.com,,
Fairfield House Residential Care Home,DT7 3HH,1297443513,https://www.fairfieldhouse.co.uk,admin@fairfieldhouse.co.uk,https://www.fairfieldhouse.co.uk/contact
Two Gates House,B63 2LJ,1384567448,https://www.twogateshouse.co.uk,,
Homefield House,DN32 0DT,1472341909,https://www.bluecroftestates.co.uk,,
Haworth Court Residential Home,HU6 7AB,1482801509,https://www.bluecroftestates.co.uk,,
No 11&12 Third Row,NE61 5SB,1670860116,https://www.eldroncare.co.uk,eldroncare@outlook.com,https://www.eldroncare.co.uk
Wemyss Lodge,SN3 4LH,1793828227,https://www.wemysslodge.co.uk,enquiries@wemysslodge.co.uk,https://www.wemysslodge.co.uk
The Old Vicarage,BL1 7EQ,1204594736,https://www.macdonaldcare.co.uk,enquiries@macdonaldcare.co.uk,https://www.macdonaldcare.co.uk
Wyndley Grange Nursing Home,B73 6JA,1213541619,https://www.homecroft-ltd.co.uk,,
Aaron View Care Home,S35 3UH,1142869753,https://www.superiorcarehomes.com,,
Aquarius Care Home,ME5 9SH,1634861380,https://www.aquariuscarehome.co.uk,enquiries@aquariuscarehome.co.uk,https://www.aquariuscarehome.co.uk
Apna Ghar Residential Home,ME7 1EA,1634850445,https://www.apnaghar.co.uk,info@apnaghar.co.uk,https://www.apnaghar.co.uk/contact-us
Greystones,BA2 4QE,1225317972,https://www.bcvshomes.co.uk,,
Little Brocklesby House,DN37 8JL,1469561353,https://www.littlebrocklesbycarehome.co.uk,,
Ashlands Care Home,NG21 0EH,1623792711,https://www.ashlandscarehome.co.uk,info@ashlandscarehome.co.uk,https://www.ashlandscarehome.co.uk/contact
Individual Care Services - 2 Laurel Drive,CV10 0XP,2476393496,https://www.individual-care.org.uk,,
Pearce Lodge Care Home,SK7 5HE,1614835442,https://www.togethertrust.org.uk,admin@bridgecollege.ac.uk,https://www.togethertrust.org.uk/contact
Restoration Residential Care Home,CR0 3AS,2086843287,https://www.restorationcarehome.co.uk,info@restorationcarehome.co.uk,https://www.restorationcarehome.co.uk
Abbey Hey Care Home,OL8 2BY,1616244115,https://www.bondcare.co.uk/care-homes/abbey-hey-care-home/,admin@bondcare.co.uk,https://www.bondcare.co.uk
The Oaks Residential Care Home,RM14 1AF,1708220761,https://www.theoaksresidential.co.uk,CARE.VL17N@NHS.NET,https://www.theoaksresidential.co.uk
Symphony House Nursing Home,NN2 6LP,1604722772,https://www.symphonycare.co.uk,info@symphonycare.co.uk,https://www.symphonycare.co.uk/contact-us
Swallows Meadow Court,B90 4PH,1217466000,https://www.solihullcare.co.uk,SMNHReception@solihullcare.co.uk,https://www.solihullcare.co.uk
Jasna Gora Residential Care Home,HD2 2JQ,1484451850,https://www.societyofchrist.co.uk,,
Sahara Lodge,E7 9AP,2085553735,https://www.saharahomes.co.uk,info@saharacare.com,https://www.saharahomes.co.uk/contact
The Westwood,BB1 4BZ,1254877755,https://www.gs-socialcare.co.uk,eben@eyebytes.com,https://www.gs-socialcare.co.uk
Coneygar Lodge,DT6 3BA,1308427365,https://www.coneygarlodge.co.uk,coneygarlodge@yahoo.co.uk,https://www.coneygarlodge.co.uk/contact-us
Glen Lyn,TA24 5DT,1643702415,https://www.glenlynresidentialcarehome.co.uk,,
Field Farm House Residential Home,HR1 4JP,1432273064,https://www.fieldfarmhouse.net,admin@fieldfarmhouse.net,https://www.fieldfarmhouse.net
Ingleborough Nursing Home,LA6 3AB,1524241593,https://www.ingleboroughnursinghome.co.uk,info@ingleboroughnursinghome.co.uk,https://www.ingleboroughnursinghome.co.uk
Woodside Farm House,PL25 5SW,172677401,https://www.potens-uk.com,info@potens-uk.com,https://www.potens-uk.com
Stoneleigh Residential Care Home Limited,BS23 4BN,1934626701,https://www.stoneleighcarehome.co.uk,enquiries@stoneleighwsm.com,https://www.stoneleighcarehome.co.uk
Singleton Nursing & Residential Home Limited,TN23 5LB,1233666768,https://www.singletonnursinghomeashford.co.uk/,info@singletonhome.co.uk,https://www.singletonnursinghomeashford.co.uk
Ringstead House,SE6 2BS,,https://www.rightsupportmanagement.co.uk,info@rightsupportmanagement.co.uk,https://www.rightsupportmanagement.co.uk
Highfield House,GL5 2AJ,1453791320,https://www.stroudcareservices.co.uk,,
SignHealth Bowfell Road,M41 5RR,1617478156,https://www.signhealth.org.uk,advocacy@signhealth.org.uk,https://www.signhealth.org.uk/contact
SignHealth Constance Way,LS7 1HX,1132457991,https://www.signhealth.org.uk,advocacy@signhealth.org.uk,https://www.signhealth.org.uk/contact
Wren House Residence for the Retired & Elderly - Warminster,BA12 8JF,1985212578,https://www.wrenhousewarminster.co.uk,,
Bull Point House & Annex,PL5 1ER,1752364619,https://www.salutemcareandeducation.co.uk,enquiries@salutemsharedservices.co.uk,https://www.salutemcareandeducation.co.uk
White Lodge & St Helens,BH5 1AR,1202395822,https://www.carehome.uk.com,support@fun88.supply,https://www.carehome.uk.com
Richardson Duston Limited,NN5 5AR,1604583567,https://www.richardsoncares.co.uk,welcome@richardsoncares.co.uk,https://www.richardsoncares.co.uk/contact
Richardson Grove Limited,NN2 6NT,1604791266,https://www.richardsoncares.co.uk,,
Boughton Green Road Limited,NN2 7AA,1604791266,https://www.richardsoncares.co.uk,welcome@richardsoncares.co.uk,https://www.richardsoncares.co.uk/contact
